favorites,retweets,tweet_id
444,220,667766675769573376
378,152,667728196545200128
483,323,667724302356258817
0,35,667550904950915073
0,33,667550882905632768
5817,2310,667549055577362432
335,126,667546741521195010
868,531,667544320556335104
204,65,667538891197542400
821,546,667534815156183040
469,242,667530908589760512
1707,1118,667524857454854144
367,193,667517642048163840
6803,2150,667509364010450944
535,221,667502640335572993
521,272,667495797102141441
533,230,667491009379606528
258,100,667470559035432960
191,60,667455448082227200
313,91,667453023279554560
781,583,667443425659232256
449,239,667437278097252352
304,84,667435689202614272
466,220,667405339315146752
194,56,667393430834667520
365,164,667369227918143488
492,242,667211855547486208
613,261,667200525029539841
384,108,667192066997374976
742,418,667188689915760640
14348,6238,667182792070062081
190,55,667177989038297088
610,464,667176164155375616
243,84,667174963120574464
221,91,667171260800061440
2691,1143,667165590075940865
256,62,667160273090932737
47741,17167,667152164079423490
4595,2212,667138269671505920
328,127,667119796878725120
331,126,667090893657276420
402,121,667073648344346624
81,14,667070482143944705
166,46,667065535570550784
215,54,667062181243039745
182,51,667044094246576128
442,225,667012601033924608
243,94,666996132027977728
2541,982,666983947667116034
813,553,666837028449972224
213,80,666835007768551424
251,97,666826780179869698
515,249,666817836334096384
240,93,666804364988780544
756,484,666786068205871104
383,192,666781792255496192
347,174,666776908487630848
234,66,666739327293083650
425,219,666701168228331520
186,47,666691418707132416
1114,620,666649482315059201
228,80,666644823164719104
515,208,666454714377183233
103,20,666447344410484738
123,47,666437273139982337
162,53,666435652385423360
310,195,666430724426358785
163,82,666428276349472768
312,111,666421158376562688
122,45,666418789513326592
433,322,666411507551481857
106,40,666407126856765440
161,83,666396247373291520
182,89,666373753744588802
757,560,666362758909284353
215,71,666353288456101888
285,132,666345417576210432
190,90,666337882303524864
489,344,666293911632134144
143,63,666287406224695296
170,76,666273097616637952
100,35,666268910803644416
14042,6393,666104133288665088
78,11,666102155909144576
151,66,666099513787052032
161,72,666094000022159362
113,44,666082916733198337
315,159,666073100786774016
142,58,666071193221509120
465,213,666063827256086533
109,57,666058600524156928
289,138,666057090499244032
428,235,666055525042405380
1196,831,666051853826850816
130,57,666050758794694657
106,42,666049248165822465
292,136,666044226329800704
123,43,666033412701032449
126,46,666029285002620928
2531,498,666020888022790149
